13637	5738	
522	9506	
1838	1306	
1462	2467	
9173	9389	
7183	1320	
4422	6585	
12022	9832	
6458	4738	
5851	7952	
1777	306	
2831	9836	
6384	8885	
475	1047	
11151	6934	
8406	7872	
1479	6904	
13678	6672	
462	471	
5837	2868	
9049	552	
5745	4542	
7629	7042	
12883	8935	
6685	137	
13058	10549	
9986	3884	
11719	2376	
1500	960	
3418	10525	
2276	4376	
12436	9100	
13320	586	
14616	996	
10732	6096	
3391	10132	
7256	2516	
1455	2333	
11145	139	
2047	1258	
9988	7264	
9125	8591	
3274	6205	
4974	10674	
8191	4953	
8104	5394	
12434	3717	
3214	4763	
1727	3496	
2923	10587	
6271	5527	
10852	3548	
549	5418	
470	3687	
12370	2931	
14245	9949	
14838	7323	
5827	8567	
2401	10332	
7219	8824	
2283	8104	
12354	9137	
8026	6889	
1634	1578	
9126	3250	
12556	4455	
7352	522	
840	7819	
7352	4879	
13225	7261	
638	7451	
3077	513	
2705	7179	
10469	4188	
6693	9325	
1844	5438	
2684	4349	
7945	5459	
6821	7280	
9045	3160	
11086	1207	
2504	9057	
5747	1079	
5830	5094	
14185	8673	
11404	2541	
2876	2486	
14865	4210	
6598	1351	
8753	605	
2175	3483	
9423	1901	
7812	5216	
14386	492	
8034	4697	
3438	912	
11603	9622	
14924	10423	
9120	10911	
5457	1342	
11214	9876	
1572	6669	
1336	5317	
13742	5760	
11700	1959	
1783	10342	
2308	8438	
5921	4775	
3327	5414	
10859	1096	
6352	1340	
4064	10523	
7718	8614	
8576	5003	
5750	368	
13286	886	
140	6778	
3983	1659	
2783	10775	
13845	9213	
11955	4394	
9917	473	
8214	8142	
5064	4097	
6742	7192	
9047	8489	
6780	10265	
5282	4239	
12116	2215	
8675	2302	
2816	7844	
9373	6792	
3174	2916	
13040	1443	
9263	2606	
3387	592	
2782	7296	
10248	5122	
9126	360	
13689	8456	
3331	10832	
2238	3229	
4889	10535	
8368	10638	
7031	801	
8514	3307	
1498	6421	
9833	2901	
12863	8115	
9989	6530	
9740	5827	
750	1132	
9246	6982	
5934	5279	
1178	7724	
11083	7251	
8425	1435	
724	5797	
8469	2863	
2464	2358	
12190	3586	
2085	1099	
14640	5487	
13676	8355	
3021	8639	
7188	4912	
5389	5118	
10426	5408	
4350	6584	
2126	6942	
12004	4847	
8373	4244	
4036	4802	
5941	2681	
1962	10633	
6112	5024	
10056	8267	
14396	4785	
6730	759	
10169	2444	
996	5242	
3697	1371	
8276	6736	
14553	10054	
4701	5783	
5280	6698	
8167	214	
8941	1176	
3842	2755	
563	5719	
3930	9348	
3828	2924	
3546	4020	
3825	2897	
13418	861	
14461	7755	
11530	8002	
8841	5920	
5583	6958	
3268	5266	
1936	1743	
4072	10861	
6357	10372	
8797	6919	
8480	5130	
6702	9497	
12234	7835	
2767	4278	
3588	8798	
3662	5982	
12924	3520	
13226	5349	
970	936	
2669	5321	
10343	3702	
11135	2771	
945	1443	
6665	2343	
4974	1875	
50	6802	
11740	8043	
9063	2355	
13707	1121	
8049	9311	
13179	1978	
1671	10183	
12890	3873	
64	2970	
4070	6402	
8400	3732	
5175	10181	
8433	609	
839	8686	
11604	233	
13962	997	
13344	3687	
4529	7184	
793	1748	
12128	2010	
7496	6337	
1760	5154	
11372	3926	
6675	6513	
9430	2603	
3665	10592	
4147	4652	
6464	5234	
13472	232	
3262	3580	
5076	1103	
12009	5745	
1816	6893	
10307	2549	
3724	6358	
1671	7697	
5134	7509	
12085	9444	
4298	5619	
6636	3645	
12861	3134	
11389	6863	
10805	4325	
13663	4066	
12291	1775	
12898	10230	
736	5554	
2986	950	
2086	5302	
4685	4519	
2284	7324	
7576	1528	
2129	7406	
1916	4290	
43	4065	
716	2305	
1118	7088	
11764	2239	
12570	6544	
9958	2739	
8400	6761	
393	4648	
10968	10968	
10812	5364	
13302	9770	
12077	6740	
12874	6436	
8861	678	
14927	3729	
14682	7226	
5232	3388	
6667	7123	
11248	428	
9937	58	
8145	70	
13539	6985	
2371	2058	
13378	5919	
3177	5008	
10520	1374	
13053	498	
11997	9181	
8867	10270	
313	6963	
10835	1558	
7012	7252	
6747	5876	
9497	4189	
11517	669	
12155	8725	
7196	6281	
8832	3861	
8515	3194	
3504	9790	
12034	8941	
9726	8933	
10535	2252	
9869	4917	
12077	6213	
4383	939	
14335	9317	
6224	10810	
5945	1193	
10573	3872	
5207	3250	
930	4159	
347	127	
10731	2765	
4852	5002	
1511	6506	
12717	4653	
4326	6455	
499	7327	
3556	5662	
7871	8158	
7430	6341	
10821	5529	
669	10622	
645	23	
4459	7730	
893	4151	
5011	193	
9453	7795	
5825	10488	
7221	9655	
8792	7839	
9129	8736	
7633	8262	
1930	3919	
10872	651	
13709	7514	
7937	2431	
5594	698	
11492	8715	
12525	10692	
9863	8421	
11003	9202	
3955	511	
14011	7269	
8682	3024	
2663	9564	
4604	10075	
1157	7390	
2667	1751	
11506	7135	
12233	4873	
13889	7532	
11935	424	
2247	1770	
12847	6756	
1319	6112	
7900	2584	
6855	2152	
1516	8363	
8762	10889	
1524	7873	
9891	2343	
8657	3157	
7300	8024	
11914	3706	
9335	8833	
7908	2822	
6639	4314	
13513	3457	
1782	5275	
6461	4811	
14994	7519	
883	9878	
5021	6359	
5700	4071	
14896	7570	
12556	6200	
6663	4187	
1362	5549	
5442	3167	
12773	2297	
14982	5798	
7377	8437	
2992	7129	
984	10065	
7206	5703	
5148	8333	
7621	5384	
4477	9952	
3690	4035	
12618	109	
3080	10885	
6626	7103	
6126	8208	
548	8414	
6950	28	
2924	6777	
3695	4374	
14753	3394	
3997	7612	
6661	9899	
6301	5709	
3219	9256	
10779	7704	
10377	6135	
11743	10278	
9387	1938	
4467	255	
4052	6854	
551	5860	
1239	4469	
4898	3291	
14929	478	
4988	477	
6807	9193	
8143	9832	
2769	2699	
6358	1518	
10261	4801	
181	2448	
4820	3537	
11928	245	
518	202	
9072	9816	
9316	1878	
1660	401	
10426	9763	
8645	9433	
13186	8536	
4374	4270	
9608	7674	
9669	7483	
7950	7315	
14131	3157	
5417	7104	
759	6034	
164	8704	
1760	1247	
14234	251	
6649	10931	
6358	5525	
13765	731	
1455	719	
12051	10607	
6199	9510	
8023	8522	
1772	8084	
10127	10068	
5967	8169	
11189	6126	
4967	7393	
2551	9680	
3273	7935	
1948	10261	
13749	8228	
13387	2224	
1297	200	
943	2412	
12343	4279	
5504	6518	
14648	5743	
2534	10449	
12719	427	
8272	10041	
1954	25	
5576	8896	
4409	2273	
12486	6931	
11970	7182	
7055	4195	
7592	7384	
13136	9443	
12728	10777	
6630	2754	
194	2530	
9131	8711	
14754	4054	
7073	551	
9674	5631	
2723	5538	
12856	4074	
3845	4733	
2865	5358	
7975	927	
9781	3537	
5257	10106	
9802	2302	
2502	8570	
4435	4250	
13715	8814	
12648	7604	
2762	6209	
1563	2478	
14220	2286	
580	9798	
4924	9398	
11452	4991	
6785	10538	
7977	9692	
6966	9229	
13824	1586	
2781	4155	
1706	2293	
1860	778	
6188	3067	
2041	8595	
1823	1663	
8152	9797	
7359	7037	
8664	7027	
12313	7602	
1424	3763	
2051	6289	
6189	7977	
2132	2388	
13735	5258	
6890	3579	
396	327	
1517	9781	
807	8884	
9981	7540	
5871	9979	
14319	5355	
9915	6190	
8087	865	
1030	10007	
282	6322	
966	2410	
6736	2236	
8741	6555	
8201	10158	
6145	4274	
12670	7079	
11717	3963	
11098	8585	
2564	10464	
9844	3015	
1834	10297	
3780	6510	
1675	10199	
10431	6730	
12644	7558	
10328	4386	
6309	3667	
12356	1183	
3902	4885	
2507	4754	
6190	5880	
823	6780	
10936	8969	
13981	10870	
8235	6764	
2511	7570	
9808	10737	
10923	3669	
522	7855	
13850	5110	
2885	1179	
1006	1386	
5448	5292	
13504	5507	
14987	5714	
9934	7835	
13467	970	
7006	8644	
11384	5493	
62	4997	
7554	8476	
1331	3815	
11742	4092	
9160	1822	
9615	5020	
2280	1981	
2506	2923	
6201	645	
10026	584	
248	2033	
5210	10101	
1253	749	
8412	667	
4297	3332	
7616	7518	
8606	7791	
12027	6366	
4889	4077	
3484	2055	
10702	3283	
9112	10520	
7784	1450	
10495	2303	
5092	586	
7158	2139	
8895	1919	
2425	6823	
11456	9089	
9054	5169	
12192	2990	
11201	2461	
9310	562	
8989	6191	
6408	4519	
4984	6807	
3281	10630	
245	10346	
3429	4002	
6908	4922	
13445	2391	
4925	2385	
14474	1261	
5803	8267	
7431	6250	
7923	306	
12344	7846	
4618	1229	
3814	9577	
14123	498	
13437	37	
2567	2364	
1270	5846	
1724	10594	
9526	3331	
9842	6212	
14784	2521	
4313	5330	
9207	1272	
1263	7623	
5659	1001	
4040	1375	
7433	4048	
4847	5000	
192	1639	
1367	312	
12666	9111	
5505	4613	
13000	3585	
9791	195	
12620	8776	
14250	8738	
8874	5486	
6294	10059	
7790	8152	
3303	9838	
6636	10940	
4082	1914	
4813	9674	
4982	290	
13867	253	
10224	4151	
10679	1451	
724	5701	
3456	9783	
594	4373	
2907	1655	
3432	3663	
6077	7817	
5356	4706	
14134	9359	
9573	8517	
6931	9189	
4525	5842	
9776	9415	
1682	10679	
10110	6768	
1597	6238	
7790	5012	
7789	7486	
2608	2029	
4176	7729	
9839	6542	
4430	5006	
3021	4506	
714	2823	
10826	10548	
9396	6671	
10928	759	
9603	5892	
7022	4316	
10571	801	
2816	9660	
3901	7616	
6253	4483	
2510	10927	
5750	4067	
2897	188	
14655	7539	
9525	1856	
8668	7571	
13400	4429	
6206	7978	
13482	10242	
2169	7896	
6639	5816	
6836	6511	
7385	5542	
10506	9124	
5741	449	
9590	6374	
14359	5662	
12335	10873	
14842	4774	
11105	9869	
13687	8277	
7164	2149	
13070	7368	
5548	2226	
1099	6069	
1430	4245	
6702	4280	
4470	1608	
11747	8964	
7039	7486	
1885	9351	
6380	8232	
6935	6613	
3392	827	
14203	10424	
2631	4098	
10597	2117	
2093	2286	
13250	7589	
10352	8103	
7476	5493	
10868	1791	
7714	3609	
11607	3921	
12587	3549	
3508	2594	
11797	8217	
13028	10364	
348	1881	
9489	10119	
1233	2369	
11237	9677	
112	10348	
12509	8185	
8669	2219	
9360	8179	
9619	9468	
12941	2991	
12310	6629	
5212	140	
8649	1596	
13444	5554	
11459	3642	
8047	1211	
11577	7964	
6107	4260	
9021	8880	
11265	10992	
10361	7633	
11911	1092	
14135	7516	
6539	8121	
13362	9824	
7855	1844	
13151	8867	
351	6094	
4742	2953	
1645	5129	
4722	4853	
9914	6356	
11737	4577	
10239	9410	
12930	10599	
9381	1772	
14725	1902	
3445	2891	
7474	2608	
6362	4400	
12355	1814	
787	2845	
1513	5699	
10394	5791	
6031	5110	
3308	7959	
5004	3570	
12251	7774	
12390	9359	
6363	10008	
404	8813	
14048	1663	
12965	8842	
6570	8335	
6479	3847	
4578	571	
12782	9485	
10174	6584	
2836	4537	
9220	9267	
13070	1755	
792	8722	
7979	554	
7254	10758	
9186	59	
4531	7645	
9341	6028	
9076	8649	
7234	1742	
12968	3983	
1466	5974	
1692	10715	
6015	6603	
13227	9279	
3009	6192	
5315	7244	
1346	359	
14192	1802	
9120	3806	
6867	8814	
5103	10931	
12927	9938	
10826	9963	
8223	3742	
4768	5465	
6880	1902	
8319	9024	
45	133	
7972	4421	
1056	2388	
1698	7562	
12875	10699	
2640	71	
8092	6497	
12252	7878	
2190	10864	
12009	4887	
6056	2431	
9055	10125	
4437	7679	
9895	10891	
12727	7826	
7641	490	
14511	5944	
1412	8588	
1499	8597	
8291	10024	
4221	7059	
9829	3599	
3022	7002	
9415	3804	
7194	8658	
272	3896	
5850	9346	
7021	1566	
7539	1990	
9278	2239	
12631	5394	
3395	5177	
4823	2184	
1498	10019	
2050	8326	
11942	10862	
6846	5257	
10054	5242	
14651	4510	
9287	8436	
1083	7819	
1764	2631	
6927	4039	
10354	4108	
4075	9458	
6475	10359	
14186	707	
14150	9353	
13076	1149	
10763	10801	
5010	1171	
7835	399	
8173	5774	
8805	1912	
12762	2560	
8390	6896	
8572	416	
12394	8351	
755	2906	
9555	6409	
3159	8563	
7691	7403	
10254	1547	
2315	7599	
3757	1318	
11771	879	
12237	988	
8854	2891	
2962	4112	
4819	10660	
3786	7700	
10364	4641	
9701	6892	
5979	7470	
8469	2393	
7276	6716	
5469	5138	
8887	2152	
6877	10711	
5504	958	
9530	785	
9769	1920	
7124	3107	
3073	6514	
10497	10757	
7535	1392	
5257	6955	
4502	7619	
14137	544	
13722	3375	
1122	17	
7508	7497	
188	7529	
10066	8415	
1746	5941	
13350	292	
13482	6893	
7034	341	
4127	3110	
11725	4884	
12358	10865	
12742	10780	
6352	8144	
5380	9499	
9022	5222	
1492	2923	
10564	2369	
2357	270	
4136	1869	
1410	8140	
11849	7006	
13968	10861	
11704	7078	
166	9557	
596	2700	
12831	10394	
10471	277	
5291	8109	
11672	5949	
7252	2477	
235	2528	
10180	8617	
6263	1853	
11724	2445	
8829	5557	
6108	3217	
11097	449	
12373	8469	
10302	4567	
12607	2920	
14114	7738	
1946	4383	
5743	4817	
6562	5685	
14306	4232	
14030	2646	
748	1669	
14414	2593	
10718	682	
3995	7786	
11781	4234	
3549	832	
4183	10020	
7544	4206	
12651	3840	
2551	4475	
7625	6321	
13491	7863	
4021	8269	
953	10066	
13036	10318	
1007	9167	
4911	1543	
841	2732	
5896	4490	
14739	7818	
5661	8338	
4128	7416	
12392	6283	
2427	3505	
5743	5065	
11675	9929	
3606	1954	
7709	4591	
3624	8404	
12131	1359	
4808	1904	
11194	3093	
1313	10303	
7235	1005	
7675	2045	
11893	8696	
6193	4148	
13026	159	
14151	10314	
2595	3185	
3187	5507	
12196	9102	
11018	6090	
1744	8452	
14623	1498	
14286	1073	
14948	5001	
2386	2316	
3560	1608	
4170	6950	
4357	8296	
10349	4610	
1518	2845	
13551	8763	
8041	8419	
871	5588	
248	5496	
10237	4496	
6784	10507	
9307	10039	
8295	2041	
4213	4792	
6497	8079	
9356	5237	
13127	1830	
8048	3754	
2198	3758	
13203	4737	
8171	6953	
7899	5346	
1526	2848	
12576	1176	
7172	6857	
10571	10330	
2528	3107	
11480	6814	
6781	5905	
2826	6484	
1400	8812	
12271	9930	
12673	7018	
4215	1973	
13945	1917	
1244	6167	
67	5261	
10097	8873	
1644	7307	
7230	1656	
1438	6218	
13147	169	
10912	69	
8595	1355	
13891	2339	
7003	3792	
4816	1315	
711	10463	
874	5745	
367	7177	
13969	3287	
12723	2340	
3141	10542	
12263	4344	
3964	4204	
9415	651	
14860	141	
6983	4879	
7711	8344	
11280	455	
8161	7314	
2424	10043	
10710	928	
11473	2713	
10734	10359	
8575	1639	
5356	930	
4305	4332	
5926	5177	
5595	10933	
2935	6438	
5584	4256	
7560	4054	
11836	3833	
10397	9775	
9537	8275	
4036	1807	
6163	2790	
4594	3342	
5889	2539	
969	7540	
5622	8915	
8099	2871	
14771	10974	
2344	9668	
6156	2296	
12541	9186	
7496	8502	
8346	2909	
7302	9131	
11055	531	
12056	977	
8320	1871	
1836	10645	
14592	1499	
2504	3054	
8758	2638	
5908	848	
6774	10488	
12507	5901	
2422	3615	
13899	3994	
1874	10590	
9142	505	
10990	9383	
6099	9086	
9327	691	
9957	7191	
3704	10772	
9009	5073	
11612	3295	
5249	3641	
4648	6629	
3227	10684	
2281	8081	
8630	3754	
10196	6972	
6499	10508	
10943	10459	
10783	5964	
11235	6276	
10849	6142	
10599	2076	
6345	3622	
4110	4782	
6054	5283	
8348	8918	
7454	7565	
6858	6408	
12088	6318	
7088	823	
13983	111	
14553	4096	
2413	6341	
13434	2175	
14436	1933	
11935	7009	
9037	4706	
276	10338	
14795	4059	
1617	9619	
10890	3486	
7390	7471	
878	5961	
9144	2226	
11349	3101	
8056	9326	
9693	6209	
7265	6952	
7749	10441	
4217	7740	
6055	7963	
11293	2964	
6911	577	
5768	7244	
5615	8413	
4641	2840	
1632	1591	
11177	4525	
2051	6970	
593	10427	
10997	8494	
10719	10490	
13682	5438	
13459	3796	
5809	8647	
11852	6147	
3594	4662	
4225	5156	
6126	10488	
10616	9422	
14575	814	
5798	1929	
12592	8211	
2557	9982	
6168	5072	
6031	7042	
9688	4754	
2707	1756	
14160	10027	
12316	5205	
2585	5834	
12708	6092	
283	3342	
9871	4881	
4826	7312	
4776	658	
7353	5325	
2424	6069	
6247	10689	
4144	1429	
4282	8743	
12291	804	
1416	9445	
2067	196	
10142	3858	
11110	6393	
3773	2158	
4189	129	
3297	4703	
7215	8879	
5902	10240	
7547	3774	
8502	9853	
5797	10069	
1468	2923	
14350	6210	
5022	8324	
1656	826	
4995	2365	
5786	1748	
12396	7919	
3075	3744	
12322	9799	
9575	4650	
13620	1225	
1860	2729	
13776	8457	
13200	5386	
643	3124	
7594	2672	
1323	7138	
8197	1905	
10668	2214	
10595	5449	
12085	6431	
13623	3345	
913	10313	
7070	4208	
4968	2155	
6386	10780	
10321	1485	
5344	1510	
13786	6773	
2692	866	
633	8785	
1450	7535	
14585	4033	
12759	9885	
698	3305	
6227	7205	
11643	642	
6248	10265	
3392	6595	
6546	1337	
2345	9593	
6457	3942	
12013	4903	
271	4491	
11146	9501	
11131	7050	
10966	2434	
3316	7816	
13800	7379	
4922	2873	
5694	790	
13589	6624	
14324	9901	
1637	8696	
2612	7189	
10892	509	
13557	9034	
1983	4782	
7219	4568	
9794	6299	
8995	1748	
5817	1522	
9697	3544	
9858	2332	
14597	10904	
3772	310	
5260	8692	
7025	7398	
14845	5342	
8235	8001	
4917	6840	
7482	8161	
3263	7619	
3772	5392	
5944	3859	
11517	8461	
1013	5801	
2497	7860	
14543	5440	
10744	8235	
2532	8342	
303	160	
7279	242	
11544	4541	
13324	3519	
4971	3754	
12574	2558	
1174	3754	
10369	7782	
4487	4345	
6638	3506	
14277	2955	
8129	6448	
5237	538	
3044	10199	
2415	2536	
11180	5465	
7245	3471	
13172	10379	
6182	3201	
8519	8223	
3957	5204	
9704	4830	
7471	2484	
10610	9740	
2614	10061	
10827	10356	
240	8060	
10290	5065	
5485	7704	
13871	10293	
13693	3315	
2270	1860	
6703	2556	
13985	5742	
6838	8457	
2087	7707	
3066	10783	
624	8446	
10169	5232	
5744	9370	
1342	1302	
8223	6908	
9478	10630	
10350	8649	
13762	8098	
11724	10474	
5489	2651	
595	2102	
2920	8676	
5510	2863	
6686	7484	
5238	3767	
4717	5804	
14781	4112	
9151	541	
2218	9736	
1774	3850	
12951	1518	
3289	7775	
11961	5934	
14078	4278	
10354	8273	
10807	10204	
6371	8548	
14897	1979	
5235	2692	
11467	3240	
10908	6884	
1508	8527	
3524	10403	
6612	5645	
8400	4242	
3507	8145	
12204	641	
1558	4236	
3185	7366	
3354	9687	
5167	1990	
2279	10553	
7445	6124	
13554	4558	
14292	10077	
3922	467	
14821	6032	
12563	3328	
1018	8335	
47	4632	
716	10398	
5452	3982	
5626	8504	
2324	6198	
11975	10129	
2741	5640	
8029	2177	
12531	9190	
8481	7505	
6306	948	
10258	8183	
2121	1416	
575	9270	
10743	2323	
11498	2757	
10082	5296	
4997	5245	
2702	2699	
6047	9545	
9374	8651	
10990	1068	
11324	9290	
5028	5486	
7673	4145	
12928	5350	
6669	5510	
5453	9071	
4878	4485	
6580	9716	
7049	6411	
10168	13	
10061	3257	
2620	286	
7989	8784	
10944	720	
5584	2496	
2229	10060	
6236	9434	
12014	2378	
4504	4473	
5986	2542	
770	4971	
1082	4642	
2044	2470	
1607	1188	
10401	10729	
3897	649	
5554	7566	
13840	9705	
5745	1831	
8783	2176	
7240	3376	
10995	10324	
1220	8448	
6110	5712	
14376	3846	
10361	6243	
8418	10457	
4907	4306	
1980	7922	
10626	8985	
7627	5013	
6616	8279	
7030	9203	
12549	2767	
3789	10067	
100	1621	
14675	1234	
2706	2500	
6519	3789	
3960	555	
5269	1007	
7517	4026	
9021	3155	
8205	4709	
7339	671	
7214	4890	
2776	4731	
982	9057	
11036	9758	
9119	10450	
7533	6771	
11919	5992	
1832	6402	
12992	1993	
11805	9629	
441	3755	
5054	2180	
7214	5912	
3619	9270	
9794	4802	
8033	9390	
4365	1442	
13689	8472	
11232	301	
14963	4886	
12153	630	
12381	1214	
3930	5263	
13627	4545	
201	9868	
11330	445	
4189	291	
11965	10048	
11561	276	
3243	7014	
12851	6667	
11526	8835	
7279	8874	
7887	2833	
8850	2054	
7861	5925	
2889	3872	
10626	920	
9014	423	
14778	2406	
5633	9781	
4181	2551	
1479	1272	
6668	7448	
8332	3825	
4368	5565	
10280	3599	
1290	5251	
12580	6736	
8182	8413	
8858	5582	
8361	2225	
14010	8217	
550	9138	
1504	10915	
10934	10133	
3730	2591	
2808	5506	
11979	706	
2704	4650	
10278	3439	
8241	9303	
3371	4100	
5137	2570	
3045	7009	
13670	804	
10472	3818	
8074	10924	
13080	8647	
11995	1886	
11838	160	
11774	2197	
2923	2757	
9533	2532	
10409	8598	
11383	5217	
751	6600	
12784	451	
7529	6176	
4163	1894	
9175	4302	
3392	6025	
8875	5832	
700	8892	
13823	5069	
12648	4462	
3374	10243	
14836	1905	
12526	1571	
13377	6148	
7945	6149	
12103	2446	
14833	10101	
7811	8962	
1284	7541	
13545	6742	
9379	3440	
11866	547	
2836	10027	
13994	8465	
13180	9777	
9333	6699	
6174	2575	
5916	3256	
7725	7460	
9454	3591	
8129	8074	
650	1329	
12177	8247	
12404	7194	
1320	8	
13042	2599	
4467	8516	
12349	9959	
11470	4049	
12527	1266	
13086	8713	
2971	9825	
14431	10257	
13639	1871	
626	8694	
587	7594	
3018	8297	
1364	9920	
13970	2060	
9607	5810	
13898	9907	
8281	8693	
9205	7925	
10427	4309	
286	3519	
12807	7953	
3034	10090	
1571	65	
9291	6976	
14605	8474	
1449	9194	
5487	5138	
12283	4616	
2360	7378	
6038	4861	
5191	9660	
11218	4764	
2253	8585	
5213	5341	
5831	8808	
7457	4376	
12640	1799	
5470	6765	
9348	9843	
9929	5755	
12720	7756	
1177	10944	
14730	10802	
9103	7505	
10038	5956	
13604	7047	
9785	4153	
13623	7492	
6098	2253	
2494	10163	
11615	1963	
13872	9685	
9900	4190	
3285	7501	
10433	7612	
13447	2732	
83	6720	
5923	6146	
4207	10175	
10975	270	
8193	2528	
1690	9853	
6133	2278	
5413	9967	
5113	7859	
10174	3932	
4516	9715	
5287	2192	
3488	4231	
9813	20	
3222	5512	
6061	6891	
13614	9482	
1761	22	
10476	3017	
12321	7882	
7410	7346	
11131	1146	
11142	3295	
12328	10943	
8068	8099	
5455	5270	
5717	7248	
9437	136	
5753	556	
8872	1858	
6199	7116	
14596	1954	
4624	1476	
2260	675	
14470	6448	
3075	1873	
34	618	
11767	9890	
2045	634	
8213	3406	
11652	7292	
4819	10026	
4755	3597	
622	7759	
9068	123	
12238	9138	
1519	68	
5239	9635	
7252	6199	
13947	7479	
2687	2561	
2925	1469	
2468	8996	
5270	984	
7937	5323	
11386	10145	
10368	7539	
6317	1332	
11363	1703	
3782	2878	
5417	615	
11255	4097	
3031	3970	
13185	5835	
2792	5708	
7978	9642	
1259	10629	
6689	6830	
6017	10001	
13111	4995	
7890	5523	
107	4506	
3435	10679	
11723	8246	
11454	1765	
4571	5287	
10566	1542	
1855	8826	
4518	10491	
5437	1125	
10342	107	
14846	5750	
9373	5607	
10269	10606	
40	2562	
14634	691	
12878	4524	
12831	6985	
676	9736	
13219	3293	
8003	5011	
13411	7525	
4259	714	
11677	2826	
2444	5552	
14091	1025	
5396	751	
8154	10157	
2205	3481	
9219	8356	
5217	976	
5859	9147	
10344	4083	
11981	8033	
4985	7032	
13470	2594	
8118	49	
12040	8921	
7050	10614	
2144	9987	
7875	8707	
7198	6911	
2786	1387	
14450	6869	
1670	7863	
13459	5890	
3052	8850	
12322	7542	
622	3747	
2599	3775	
2154	6396	
10727	7093	
6971	5073	
11005	9244	
634	2053	
105	2744	
11905	106	
12167	7604	
1510	10173	
6729	6010	
6670	7709	
8045	5231	
10987	9306	
11661	10515	
6894	7555	
8454	5799	
10889	3870	
3294	10413	
5469	8602	
14717	8830	
14305	1062	
13942	6449	
12802	8986	
6742	9836	
5375	682	
13419	8168	
9107	7453	
3615	1572	
2358	6465	
5724	2025	
9531	7121	
4480	154	
8611	4446	
3047	5775	
14207	9206	
10903	10558	
11884	3496	
11770	2887	
1584	8778	
6940	6148	
4142	4312	
12997	5327	
13500	2659	
4360	8148	
8847	5298	
470	6602	
14570	708	
13332	7600	
6482	5608	
9296	2777	
12225	1281	
656	7173	
1338	8547	
3551	1446	
5866	134	
4209	6307	
3431	7693	
10658	5845	
9330	5255	
2232	8490	
5804	5792	
870	6702	
8441	2315	
3597	6814	
12747	4705	
4240	8041	
11066	6566	
11319	3026	
8804	3305	
1845	4466	
661	7514	
3892	10121	
4555	5159	
5110	970	
12406	191	
12616	2601	
9579	7659	
6555	9579	
14373	10188	
6712	6373	
1196	10981	
247	9559	
6013	10794	
11031	9284	
13896	10783	
11962	9569	
2370	10665	
11027	3719	
11722	550	
4883	2045	
6566	5808	
242	8236	
14776	4708	
5504	294	
1121	7597	
3557	8295	
2551	20	
6180	8507	
7298	7682	
2099	10626	
11317	977	
7234	8247	
9813	1755	
13912	648	
5638	4327	
8297	1655	
401	2718	
10592	10895	
14900	6487	
11018	2888	
5253	475	
5184	671	
5955	4860	
11610	3277	
10873	4820	
3979	1338	
