10739	4035	
379	8771	
7463	1473	
4259	9733	
1593	7601	
4655	3403	
10928	7306	
4380	2404	
4381	3071	
10851	7924	
7364	8850	
6294	6025	
4121	2163	
1933	4103	
262	5396	
352	8435	
6633	3916	
8508	6559	
950	4339	
6961	8115	
4429	6841	
2920	1525	
6246	2353	
309	4059	
9834	2046	
2428	9292	
6240	1290	
3125	703	
1816	6156	
10457	8473	
2540	4790	
10289	7435	
7089	1856	
2895	10374	
5596	6196	
3232	1890	
4530	9417	
6905	6822	
1281	6563	
48	1403	
6383	1456	
140	2007	
5503	2312	
6649	48	
837	7522	
10803	1544	
9111	704	
1346	9703	
2794	7490	
6003	10253	
10571	2938	
2721	758	
4129	8383	
10141	1448	
3205	4363	
4066	5090	
7905	8227	
8468	3707	
10798	8689	
4212	4382	
2122	4037	
10136	3338	
3731	1534	
1746	4596	
2427	3598	
4652	8634	
6861	8623	
7582	9059	
4285	2931	
4069	4437	
2421	4215	
1782	139	
7726	4378	
2014	6665	
5479	9362	
3670	4674	
3264	4880	
997	7781	
4785	1034	
2275	1649	
7398	10503	
8377	8387	
6754	8764	
4944	3095	
624	3101	
5362	2519	
7036	2094	
10207	7027	
10726	5051	
9439	8494	
6842	10270	
4088	6192	
932	628	
10813	9913	
2646	6098	
5413	8645	
6542	4451	
10471	10131	
4203	4384	
2363	5561	
7221	1634	
7328	2923	
3966	8933	
4040	4524	
3205	4521	
6891	1649	
4385	10556	
7332	5465	
2606	8744	
802	6456	
10358	568	
5626	9701	
6810	2637	
6827	1892	
2144	3602	
3507	5584	
597	5582	
407	9493	
2657	5862	
556	5333	
5966	7990	
5340	5098	
4722	9143	
361	3075	
7402	9521	
6123	1218	
10477	1510	
1808	10045	
2508	7939	
3731	2041	
4443	5399	
2615	2263	
1437	3818	
3872	9466	
3693	1687	
6905	7560	
8824	6366	
1977	7706	
8253	8440	
5263	6278	
5892	5933	
4849	7177	
5549	8400	
1157	7747	
788	1482	
5126	3943	
8362	7492	
6767	3405	
4238	3988	
1165	4125	
8650	7162	
9122	8779	
223	2067	
6259	3953	
968	7063	
10654	6734	
9285	9144	
7944	8957	
3916	9567	
1512	905	
5919	4808	
5095	9080	
4773	8147	
1232	2100	
9929	7117	
8773	10075	
9842	7222	
10115	2417	
7646	1573	
3951	2086	
3405	9047	
1624	5716	
6979	8427	
6985	9113	
3540	4312	
10461	6271	
4802	229	
10870	5880	
3973	10974	
8633	10572	
1909	7218	
2969	1424	
6357	8843	
9481	10772	
6952	3548	
10329	5803	
6696	1826	
5267	5618	
4934	4914	
3849	2240	
9288	4416	
8582	3762	
4562	10100	
3733	3156	
7207	8700	
2311	2362	
6562	2477	
5185	8284	
3495	10755	
4571	9262	
2686	7850	
3746	2249	
7570	1315	
2407	1863	
10913	9958	
4190	10018	
2921	6422	
6216	5943	
9773	1722	
10531	10556	
701	4691	
1505	4180	
3040	4164	
10720	8323	
5943	8734	
3360	2159	
1948	294	
4229	7148	
9215	6784	
10247	6675	
7255	7438	
5749	2712	
2850	511	
8734	6744	
7757	6610	
3509	4103	
3223	4652	
49	4567	
2880	9592	
10954	2360	
3587	8106	
9272	1869	
5231	10678	
10452	2720	
9768	7007	
9212	9885	
314	4758	
8544	855	
8404	3855	
529	5880	
890	8176	
5805	9041	
617	302	
9568	2544	
453	4045	
3679	4462	
6952	2753	
4609	8338	
10064	3988	
5163	3586	
654	5329	
5948	5044	
244	9515	
6246	6625	
5261	8654	
1192	3134	
3409	2867	
7670	10671	
1632	9490	
2628	5523	
10073	7285	
6719	10145	
7944	1374	
554	9916	
1262	1956	
6003	4888	
8892	1825	
6526	2735	
4393	10372	
8246	8040	
5436	1299	
9291	1906	
3383	2644	
9133	2750	
6245	2221	
2948	871	
10476	4249	
6862	8890	
2105	4402	
7875	6358	
5905	834	
7898	7356	
4916	996	
9191	4022	
7408	5047	
4174	295	
5429	3158	
6884	1996	
84	2338	
3208	713	
3316	624	
10889	9622	
3232	10098	
10219	6880	
4385	2214	
10853	487	
5117	10835	
2942	8203	
8814	314	
10281	4223	
3076	8745	
479	1155	
3127	8658	
6089	6915	
10469	2322	
3258	1490	
418	10265	
8229	3847	
1405	6690	
3684	6939	
1003	4088	
5793	2295	
10453	3561	
4962	6466	
7072	5175	
3293	10060	
5395	580	
7817	4282	
9874	9686	
1064	3719	
5849	2657	
7377	8484	
1600	8781	
8120	6042	
5424	650	
9020	873	
8795	7047	
4040	4797	
4136	10	
7241	4998	
2618	10635	
9595	9695	
3287	3134	
6775	10665	
8644	6613	
8673	4459	
739	8549	
4294	2686	
165	415	
9629	5100	
2484	1263	
6251	5271	
1578	9522	
3650	4889	
3418	2779	
8711	4449	
3864	1178	
1526	4102	
2757	2753	
3022	1505	
9476	6184	
936	7340	
1478	10370	
9143	2283	
8255	2010	
5832	3259	
6409	6879	
10837	6743	
1637	10675	
9608	10032	
224	2825	
9405	7545	
10181	7485	
5426	10683	
10170	2540	
7972	4164	
4358	3391	
2722	2340	
5383	6213	
8298	201	
4221	4257	
7813	9002	
10586	904	
353	2532	
3901	5696	
9951	5017	
10404	6448	
6613	2155	
8118	8740	
5966	5013	
8806	4098	
10323	1000	
9701	10941	
7739	826	
480	8271	
7125	3773	
5238	7420	
1205	8235	
3367	9108	
7721	738	
8486	4159	
6584	6204	
32	2179	
5603	9655	
8927	8537	
7095	4248	
5024	514	
2919	4313	
10023	1422	
1691	8421	
6542	8577	
440	6471	
1816	1947	
7093	232	
8321	3709	
6291	3256	
1211	6509	
9056	2356	
1395	4651	
6862	3405	
904	1222	
6487	9452	
2583	7228	
1795	1020	
6811	7505	
4380	306	
8445	727	
2755	2363	
3923	6842	
9004	4382	
8285	10462	
6365	255	
3324	10212	
2932	2748	
1740	9772	
9221	1193	
5082	5338	
6040	9930	
2999	6889	
10545	6671	
4695	6801	
6001	6108	
5194	5857	
360	6985	
7969	2753	
6701	9363	
5595	7084	
10890	6342	
7145	2640	
10057	8835	
1909	7524	
2248	7125	
3496	5101	
8476	7553	
69	9103	
194	8565	
5101	6997	
1149	6246	
6721	4548	
6308	6108	
9828	1148	
10880	8854	
452	6197	
3948	888	
1171	3411	
7694	9147	
4826	10794	
4898	6466	
5568	3002	
2478	8466	
0	851	
6450	160	
138	10692	
8103	7829	
4655	9394	
4674	6394	
9572	2932	
2727	2554	
2490	1334	
8745	9493	
2544	1950	
3790	7313	
2702	9370	
5422	3981	
5982	8584	
5206	2671	
2248	1673	
5273	1828	
6976	8456	
7610	9899	
10555	6094	
9162	10872	
2846	7339	
9074	5413	
9759	1538	
5021	724	
4725	2576	
1485	5106	
9817	2464	
4739	1266	
4107	9859	
4462	3400	
7287	8647	
2197	7453	
6963	7807	
6004	10054	
3874	9250	
1304	2135	
7066	478	
9972	5888	
5958	6471	
9697	119	
5144	2223	
2252	10697	
2932	6123	
3306	848	
6006	1915	
7967	4397	
5774	3005	
8219	4946	
8847	7245	
1530	4706	
9863	7806	
610	8325	
3412	2510	
6298	617	
3845	2786	
9893	543	
8326	9680	
6100	9846	
6287	991	
3448	6044	
7026	8718	
9000	7112	
8281	1878	
3696	3127	
9246	9715	
8561	10472	
2282	8036	
8139	8759	
6505	7791	
8667	4961	
7008	18	
2858	37	
6483	6702	
8155	9835	
9422	2372	
1385	4910	
3609	8101	
7224	3201	
7580	1827	
3554	6663	
9907	5338	
2195	5723	
3386	5772	
4147	10331	
4986	5212	
7291	3551	
5937	174	
9731	8964	
1577	6525	
1545	9810	
4947	3762	
884	2299	
6816	2182	
8	991	
7017	6666	
3135	32	
7015	611	
3899	9432	
4304	2055	
1774	533	
7333	635	
10987	2556	
7297	8603	
8748	3346	
7930	8932	
8795	737	
3024	7920	
331	6546	
7620	4189	
3845	8992	
4320	9553	
3349	1859	
9128	4550	
4362	2283	
7452	3921	
7376	841	
10954	711	
8607	4349	
2464	6279	
6415	8549	
4777	1239	
3786	4861	
2538	9726	
10655	4402	
238	6134	
8422	8818	
4978	3488	
3156	2433	
1205	2336	
125	5779	
1987	2590	
10072	10797	
4345	8035	
8867	6016	
6220	2536	
9654	9912	
2257	7197	
397	8372	
2794	141	
9278	5891	
9157	4579	
1279	3535	
5565	5488	
6667	9878	
4576	1639	
7788	2722	
2340	3246	
707	4941	
10021	130	
9628	6946	
4348	3011	
10054	4289	
5433	4487	
7078	2211	
4906	720	
7649	7890	
2582	6820	
10479	3915	
4885	3121	
8131	10748	
5128	10561	
2773	6442	
415	7138	
8131	10532	
8249	6891	
5978	8137	
7915	10511	
3313	7903	
10324	2340	
3763	2775	
18	7453	
9466	6504	
7161	6715	
3127	359	
4419	515	
2113	4514	
1190	2879	
5964	6620	
3309	4778	
2537	7528	
127	8608	
5213	9586	
1043	2253	
1417	2250	
7991	10188	
6495	6951	
2672	7403	
2850	6066	
2633	10007	
9168	3422	
10630	817	
5426	9674	
6763	2819	
1609	2680	
2313	9043	
52	5742	
4279	9451	
8448	9521	
5059	1638	
9174	6175	
5227	10666	
3466	1842	
1477	7645	
10852	10026	
5880	5977	
9937	7072	
9854	4078	
3940	317	
8554	901	
6189	6629	
582	9151	
485	133	
10266	6781	
6173	3468	
45	6268	
7117	1075	
1377	1865	
2961	6085	
3330	3230	
10897	7160	
8390	7959	
10624	7355	
10165	8030	
903	9229	
685	8247	
1543	1013	
245	634	
1380	4695	
5106	4355	
5565	6726	
10731	807	
10533	5147	
5969	7414	
4208	7446	
4618	10691	
8059	9189	
9822	8483	
271	10679	
6111	10648	
9500	2608	
4894	6644	
5759	6254	
6389	8791	
10667	10264	
1847	9365	
9254	8476	
1829	10911	
9014	6929	
6744	3550	
6199	2840	
8893	530	
4985	4507	
929	7259	
5466	7736	
6899	7247	
7886	5372	
6466	5824	
10530	9374	
3239	6397	
1846	6387	
9228	10881	
1647	6488	
8106	3059	
7655	9601	
2710	5003	
3673	1088	
9361	862	
685	5572	
5170	3069	
6933	5689	
9014	9607	
1688	7753	
2397	8380	
1262	7381	
6619	9709	
6392	5002	
2949	1094	
8157	6485	
5702	10706	
5540	9826	
5190	6703	
8300	10163	
3333	3226	
6536	4480	
4109	6127	
10978	3115	
1483	5939	
10717	2789	
2251	1815	
5582	3571	
8080	9767	
3465	10249	
1732	6570	
7972	2642	
4541	3368	
3699	8145	
3131	8171	
6422	9610	
6248	7435	
5354	10757	
724	4236	
1003	10012	
1826	7134	
6934	6644	
9670	2122	
8987	8477	
5435	1465	
10221	8568	
5938	5645	
6421	9430	
7838	2274	
10211	550	
4648	9022	
5811	10880	
7890	600	
5118	8339	
5653	2212	
10864	4841	
4071	2609	
4989	7413	
8947	9196	
6694	2104	
5919	7203	
2861	4832	
6644	7210	
8409	242	
2607	8038	
10093	10427	
2789	4869	
6208	1169	
7389	4787	
10680	936	
740	5429	
7450	7479	
2349	1552	
10744	6756	
10142	3231	
8879	2895	
1354	2060	
1762	3941	
5574	230	
6223	4274	
6912	193	
4044	3969	
1263	10225	
6529	3784	
967	9568	
4328	6937	
2864	59	
6446	2519	
3121	6206	
6198	4542	
693	2988	
10070	7771	
5268	10443	
7588	1057	
2970	3048	
8784	3713	
10837	7057	
4072	1742	
1339	6549	
527	9697	
1834	4443	
10661	5852	
10441	8564	
3908	6204	
761	4110	
1837	5921	
880	4003	
7848	8543	
400	3924	
10391	9277	
5979	7629	
795	8537	
1476	8519	
9967	4204	
3384	4872	
9566	8014	
6663	3531	
22	8110	
939	9441	
9890	10546	
755	2829	
3073	7915	
716	8588	
8590	7455	
6703	4436	
8991	7481	
594	4668	
87	8185	
3534	2441	
9090	4229	
2588	10235	
5282	5133	
10938	9072	
3423	5987	
8638	411	
3062	4202	
3166	5750	
9344	8891	
3330	4854	
6387	1720	
8678	8903	
10498	435	
3075	9679	
6134	5360	
9011	2109	
582	2371	
1079	1259	
43	674	
6083	7681	
9694	7847	
7421	9919	
132	10022	
2468	9685	
7377	3714	
3019	1884	
1379	1515	
6283	2619	
9305	10954	
7149	4942	
6735	10739	
8303	9407	
7245	9688	
9381	2509	
5305	7988	
7427	7512	
3718	2357	
9787	3895	
4015	4413	
1339	7791	
6363	5288	
5101	3811	
6217	2007	
7028	8351	
2552	8735	
3219	6521	
8752	135	
5440	7488	
6234	7093	
3544	2130	
5938	8121	
1895	6511	
10439	5576	
3008	1760	
1249	10473	
8700	6371	
408	9987	
2007	9244	
1734	3359	
10513	6825	
4423	4915	
7758	492	
10841	10772	
1399	7051	
111	5799	
2749	9807	
9722	4233	
6192	3789	
7122	610	
2068	10700	
10644	9580	
7701	10474	
9860	7510	
2175	9436	
3	5009	
7630	5137	
9782	577	
4978	6002	
9484	9040	
9967	10026	
2309	4451	
9289	2231	
4113	9917	
5544	6330	
1561	10314	
4872	4600	
6048	340	
5206	2250	
1504	193	
2853	8728	
4670	3485	
8741	5585	
1531	4157	
8254	6662	
5974	10898	
3396	8828	
6312	9493	
822	6697	
5341	4640	
6013	2242	
3190	3590	
10104	9913	
4751	9326	
1509	10869	
8643	5140	
6473	5451	
347	1016	
5108	4514	
4555	6668	
8300	7452	
4027	5431	
5010	263	
4768	3287	
8991	1806	
705	10102	
4777	8565	
6118	1174	
4685	10894	
1848	8479	
10294	9319	
3324	7281	
5131	6541	
5184	958	
9904	10375	
10454	7769	
2381	6594	
10978	7849	
10399	245	
5084	6255	
8715	6005	
792	3020	
10168	3760	
7206	5782	
1129	8848	
7759	4306	
8506	1758	
7164	4829	
1599	6572	
6839	7415	
3434	5549	
1217	3177	
4876	2743	
4962	8047	
9810	113	
345	4931	
10031	4813	
3381	5164	
6088	6051	
3940	8538	
10597	2838	
10021	10872	
8206	1116	
9771	10054	
4603	5347	
8711	674	
4580	2210	
8271	482	
7754	7344	
5577	1963	
10287	9127	
7558	2639	
7691	2068	
9619	3653	
5341	804	
4468	8974	
1177	7787	
10965	6252	
3323	4082	
7834	4728	
3867	4869	
3144	884	
7297	1450	
8209	7740	
729	1220	
10633	5625	
8955	3366	
10180	4281	
6569	9315	
737	973	
259	1434	
8197	10099	
4400	9009	
5945	4664	
7583	7261	
3178	8865	
8756	1737	
8240	1934	
1080	9925	
8329	5600	
7760	10301	
6466	182	
3029	10524	
534	115	
3842	5637	
472	875	
3569	7313	
6021	6362	
1475	8704	
2690	6466	
9588	9725	
2242	2914	
7710	1175	
1286	1945	
6984	4656	
10675	3079	
5473	608	
5827	1758	
5963	9585	
10992	5514	
7813	6357	
1220	3854	
6786	2802	
10084	814	
6614	9743	
1885	1344	
9826	3488	
4005	9456	
4927	963	
2913	5165	
8398	1101	
868	9560	
10172	3714	
4892	5080	
7912	8634	
8748	4681	
9548	9353	
8467	5844	
8615	10819	
2844	6794	
8838	788	
9198	7773	
4754	2736	
5611	4157	
2480	5357	
3748	7824	
4294	1626	
6852	2425	
9363	9965	
6121	2653	
6148	8838	
7299	10186	
2596	4461	
3067	2970	
4878	8425	
1481	9733	
4825	1908	
9416	1109	
452	9056	
4807	9538	
10385	2751	
8360	1160	
7398	4122	
698	2324	
716	9019	
9963	3996	
3547	8386	
5429	8853	
3047	869	
9477	4786	
3127	10930	
1117	10730	
7289	1952	
2386	7307	
6783	1783	
6439	6565	
5642	5455	
6174	2414	
5552	147	
4975	5037	
8418	10689	
6414	10290	
4423	7015	
6493	10278	
1507	2757	
9241	5624	
102	2607	
7422	4283	
67	8352	
2830	10473	
4809	8680	
7714	6174	
5905	3491	
10838	1778	
871	1531	
9612	2480	
1030	5826	
6252	3612	
1760	6047	
4696	4129	
6489	4235	
10587	7984	
4556	5998	
7877	10511	
8675	2323	
4276	2284	
2078	4149	
9972	8137	
4553	9098	
2369	7283	
4184	9866	
4883	5081	
2805	1694	
854	9076	
1825	7252	
6349	719	
2569	8663	
9477	8866	
1807	7528	
7336	7642	
7552	6929	
1907	2767	
2201	6595	
4375	3702	
8957	5589	
10786	2999	
5180	6539	
25	8531	
881	1780	
9643	8302	
585	8106	
8429	6329	
3479	6543	
9970	9560	
7657	10252	
936	9655	
2188	3781	
5932	8211	
260	6400	
10068	4181	
8354	103	
8349	4295	
8279	7092	
4386	4140	
8986	3323	
8598	1469	
2781	5990	
2009	3021	
8070	9912	
6875	3325	
9468	555	
2930	1925	
1620	7050	
1665	3730	
5586	1958	
19	9458	
7066	8882	
7983	7049	
1094	162	
6545	1779	
4904	3093	
3599	9603	
726	109	
9994	74	
7227	7463	
1320	10288	
5420	5920	
2762	4870	
6518	8109	
8811	9880	
4130	1852	
2968	5534	
3171	6949	
2872	10156	
10615	6632	
2649	8864	
4643	4167	
7713	7174	
10727	3667	
4950	2767	
4094	1694	
8968	8839	
1323	624	
6098	890	
3814	1808	
2102	8235	
8045	4	
5061	9798	
8766	8325	
1770	8993	
3537	7076	
707	10036	
8608	4544	
5786	10554	
4535	5804	
4697	10107	
8240	5069	
10951	2674	
878	5036	
5298	731	
7714	2184	
6378	471	
9657	4536	
9102	2318	
3348	197	
4949	8497	
5882	4817	
8105	10698	
7038	9208	
2072	414	
2278	1870	
6185	6030	
8820	4668	
10972	190	
585	6890	
4056	10995	
7814	9112	
1094	9766	
5491	10112	
5259	8717	
8874	6309	
10298	5001	
1198	2167	
6078	7761	
1328	3787	
1038	2182	
10253	5144	
7376	2429	
444	9509	
1242	4552	
3617	1339	
940	5106	
9357	9719	
4996	10215	
10924	238	
1274	5694	
5984	5625	
4044	2199	
4933	4911	
7733	3120	
6728	7540	
1244	7041	
1831	5883	
8213	8330	
9594	1232	
10833	1476	
7980	7008	
6438	1352	
10083	4667	
4991	5374	
10250	412	
7667	5856	
8857	2207	
3210	2479	
4064	5970	
2695	5074	
7574	6099	
1166	10064	
8564	2018	
6306	7765	
6544	7055	
8286	9177	
9237	10731	
7017	495	
6725	3184	
4886	1825	
10458	1493	
5016	9204	
10709	4065	
5233	1577	
6904	6558	
7751	8665	
1257	492	
10168	8141	
10628	7108	
10438	7261	
8800	845	
619	9858	
10086	4887	
8888	9774	
3228	4689	
9860	2053	
9741	6967	
9683	143	
2125	1833	
321	5239	
3929	3316	
1911	919	
3521	2381	
142	6347	
2584	9365	
4775	3119	
2278	7433	
1547	10686	
7969	959	
6787	3922	
3299	8130	
10673	9830	
9432	3681	
1912	9184	
4800	7801	
2750	10485	
3566	7655	
4440	6621	
5655	804	
8375	5679	
3697	9152	
3942	6438	
7798	8637	
4675	10955	
3185	8071	
5614	3825	
5107	10552	
8778	2556	
10637	9830	
2988	575	
6945	8525	
992	3165	
1902	5994	
3855	6294	
379	7130	
6843	9776	
1112	6667	
5128	2013	
10639	8090	
9414	7213	
6596	8425	
6701	5933	
4516	3015	
2002	3225	
1935	4159	
9486	1526	
7821	7706	
1605	3716	
5782	5896	
1731	3398	
108	5530	
5890	2017	
2149	10460	
4204	5018	
6372	300	
6981	4896	
1383	9505	
10845	6445	
8402	5471	
133	9348	
9212	1518	
7056	10279	
7066	9943	
7345	724	
825	3298	
4289	9947	
6424	4978	
4860	8492	
7153	91	
7445	514	
3033	7867	
1077	4125	
3849	2074	
4018	7818	
2809	4382	
7236	1254	
5439	1262	
6749	8913	
630	3217	
6312	10133	
4520	867	
2932	5760	
4919	7321	
673	10770	
5205	7310	
3850	548	
9331	3134	
7570	9611	
2589	7705	
2080	1665	
9952	5860	
3948	962	
2275	3232	
7304	1872	
3777	2821	
10623	5978	
10995	4664	
698	10632	
144	9122	
7465	7036	
834	6170	
5682	3444	
3398	4045	
1737	7242	
3303	426	
5127	6158	
6340	9590	
362	4496	
10846	4410	
2427	4754	
608	6458	
5326	4047	
8976	4607	
8294	1212	
5958	10219	
2179	3982	
6834	424	
313	1149	
5497	3388	
8197	8782	
10941	2382	
10408	7208	
3666	4550	
1747	419	
2182	211	
1149	1192	
6472	1539	
105	5186	
10240	8925	
7725	5912	
736	9849	
2671	2618	
2950	9628	
6372	2307	
2344	6679	
8151	4287	
9241	2131	
6143	6951	
9305	4326	
6589	10095	
5690	10013	
4734	4886	
5844	4665	
4867	885	
4279	365	
6514	99	
7397	9928	
8383	10771	
4128	7421	
6885	7458	
5321	8166	
763	10355	
2131	747	
8533	10343	
836	2126	
10746	7796	
3987	6133	
10302	7875	
3087	7211	
6452	5722	
2667	7120	
6273	1746	
109	8100	
943	9451	
5297	2293	
6065	1285	
5608	2862	
1529	571	
5884	3333	
3089	9046	
201	4121	
8721	8189	
7133	1674	
1809	10647	
1494	8979	
4341	9955	
3477	10582	
3330	1689	
3150	6744	
10189	8396	
4476	3208	
2712	2596	
9975	4029	
7336	7913	
10284	3244	
9241	9469	
10510	1406	
1498	5506	
9911	6620	
9111	2730	
6766	5922	
10949	336	
2716	3455	
5810	2829	
8080	10421	
10847	3558	
10232	8464	
5845	6382	
2535	3838	
10273	1544	
555	4134	
1752	9259	
118	8403	
166	9247	
20	1998	
7397	6195	
3646	6967	
4868	1403	
7223	9665	
4440	6130	
6062	9805	
368	446	
9518	10536	
9633	9133	
3429	8566	
7185	3326	
5946	9627	
721	4751	
3697	7761	
4428	6813	
9480	974	
6	10679	
4957	4034	
10194	9413	
4806	7771	
4248	8768	
9675	7298	
9962	2337	
5236	1274	
2197	7637	
3758	7732	
10445	5132	
9741	6367	
7845	8025	
2581	7907	
10341	8152	
2660	7455	
9384	9168	
760	8552	
9552	1767	
6258	1871	
9991	555	
7689	6243	
9866	5373	
3177	6289	
10714	3591	
962	10730	
4305	1343	
5621	4910	
369	4718	
5732	3129	
4378	10288	
2011	3539	
9389	8459	
5419	3768	
4768	3206	
1048	3481	
4705	5958	
7911	10138	
402	7820	
4011	7045	
2621	2372	
10336	5076	
10724	4756	
4775	7089	
3201	1970	
1497	4951	
4768	10435	
5538	6522	
5573	1334	
6560	520	
10238	5715	
10405	1623	
7845	5143	
9908	7454	
8709	4206	
10641	3020	
1336	7068	
7578	7229	
10557	1665	
4101	9238	
9256	8764	
4377	8598	
5550	3221	
289	6020	
8837	10221	
8416	5283	
6941	7247	
6557	3621	
10368	8859	
2876	9579	
8556	9018	
8058	7786	
1315	7544	
6767	6002	
8985	3887	
10334	7571	
843	10471	
7350	9191	
10144	6705	
2114	3215	
5250	3679	
2139	4547	
5600	5810	
8140	1610	
2607	3556	
2955	8790	
7223	5437	
10045	6941	
10048	9208	
9973	9529	
6039	1675	
7662	8609	
3663	1641	
164	6721	
1523	2981	
8835	183	
9347	8901	
6306	5801	
5797	4555	
8740	8887	
4948	4129	
3925	807	
889	4163	
5320	3090	
10856	8852	
6919	2869	
9267	8725	
2382	7888	
2028	6398	
10679	4428	
1022	10980	
5203	2009	
8851	5513	
1384	7285	
3956	394	
3732	7885	
8232	10783	
1221	3047	
719	3513	
3116	3316	
6858	4917	
738	5214	
8260	1489	
10174	6277	
9017	1307	
10636	2555	
6538	6089	
4477	10357	
6522	5711	
2596	10708	
683	7821	
5586	8027	
6294	7083	
7666	8098	
2274	2834	
8538	3056	
1136	4989	
4136	7798	
2771	10412	
8640	4694	
5778	4501	
8611	9710	
4415	2775	
3183	9144	
1828	5017	
2983	8049	
5499	5537	
1241	7742	
9508	5563	
8306	5939	
4489	10495	
1003	2676	
9671	5678	
6631	7020	
10725	6032	
2757	6509	
3644	9195	
10910	763	
6365	8233	
3287	1070	
5507	6732	
9988	1652	
9239	4526	
10181	3416	
1740	3847	
8172	10902	
2337	1776	
7912	8121	
10031	10651	
5065	3190	
3976	10051	
7191	6711	
8833	5574	
688	596	
9580	8338	
5644	7650	
103	6771	
10311	6324	
4888	6812	
7107	3280	
1523	7242	
6828	2486	
27	3779	
534	467	
4687	10487	
782	4726	
7446	6983	
7752	10759	
2602	4597	
7220	2623	
7412	8123	
8810	855	
2479	9067	
3214	675	
9535	8660	
10452	9469	
10741	7599	
10391	1169	
7560	3	
1317	5718	
5111	3326	
2869	2809	
1930	10382	
2089	9839	
5713	7172	
5495	5237	
5517	8631	
2012	10795	
7187	7962	
7856	834	
9344	1828	
3369	4138	
4179	7537	
4230	6148	
1494	3290	
10746	5009	
9491	6823	
5117	2533	
8755	7955	
9836	4282	
6539	4280	
7180	2278	
2334	4410	
2210	8788	
7604	7331	
6626	5964	
7732	3422	
8226	2315	
1079	935	
7136	9103	
1968	7846	
870	3579	
3326	2646	
9515	2961	
5828	8899	
1832	5830	
10014	2121	
10945	3424	
10221	1870	
5659	7844	
7495	3610	
3324	2348	
5374	10310	
6360	4075	
2867	5815	
9605	5870	
3476	6224	
6921	8361	
4674	6051	
